"","competition_id","competition_name","competition_gender","competition_country","competition_season","competition_round","match_id","date","city","arena_id","arena_name","neutral_arena","attendance","home_id","home_name","away_id","away_name","winner_id","winner_name","result_home","result_away","result_home_first_half","result_away_first_half","result_home_second_half","result_away_second_half","result_home_ot1_first_half","result_away_ot1_first_half","result_home_ot1_second_half","result_away_ot1_second_half","result_home_ot2_first_half","result_away_ot2_first_half","result_home_ot2_second_half","result_away_ot2_second_half","result_home_penalty","result_away_penalty"
"13249",1,"HBL","male","Germany","1971/72","14 (Staffel Nord)","0",1971-12-18,NA,"","","",2000,10,"TSV Grün-Weiß Dankersen",792,"TuS 05 Wellinghofen","10","TSV Grün-Weiß Dankersen",20,10,0,0,20,10,0,0,NA,NA,"","","","",0,0
"13250",1,"HBL","male","Germany","1971/72","14 (Staffel Nord)","0",1971-12-18,NA,"","","",6000,714,"SC Phönix Essen 1920",7,"VfL Gummersbach","7","VfL Gummersbach",12,17,0,0,12,17,0,0,NA,NA,"","","","",0,0
"13251",1,"HBL","male","Germany","1971/72","13 (Staffel Nord)","0",1971-12-11,NA,"","","",1500,66,"VfL Bad Schwartau",714,"SC Phönix Essen 1920","714","SC Phönix Essen 1920",14,18,0,0,14,18,0,0,NA,NA,"","","","",0,0
"13252",1,"HBL","male","Germany","1971/72","13 (Staffel Nord)","0",1971-12-12,NA,"","","",400,792,"TuS 05 Wellinghofen",810,"Flensburger Turnerbund","792","TuS 05 Wellinghofen",23,14,0,0,23,14,0,0,NA,NA,"","","","",0,0
"13253",1,"HBL","male","Germany","1971/72","13 (Staffel Nord)","0",1971-12-12,NA,"","","",3800,822,"Hamburger SV",18,"THW Kiel","822","Hamburger SV",10,9,0,0,10,9,0,0,NA,NA,"","","","",0,0
"13254",1,"HBL","male","Germany","1971/72","13 (Staffel Nord)","0",1971-12-11,NA,"","","",900,7,"VfL Gummersbach",10,"TSV Grün-Weiß Dankersen","7","VfL Gummersbach",24,14,0,0,24,14,0,0,NA,NA,"","","","",0,0
"13255",1,"HBL","male","Germany","1971/72","10 (Staffel Nord)","0",1971-10-13,NA,"","","",7200,18,"THW Kiel",66,"VfL Bad Schwartau","18","THW Kiel",14,9,0,0,14,9,0,0,NA,NA,"","","","",0,0
"13256",1,"HBL","male","Germany","1971/72","10 (Staffel Nord)","0",1971-11-21,NA,"","","",1200,822,"Hamburger SV",810,"Flensburger Turnerbund","822","Hamburger SV",21,14,0,0,21,14,0,0,NA,NA,"","","","",0,0
"13257",1,"HBL","male","Germany","1971/72","10 (Staffel Nord)","0",1971-12-07,NA,"","","",2500,10,"TSV Grün-Weiß Dankersen",714,"SC Phönix Essen 1920","10","TSV Grün-Weiß Dankersen",13,9,0,0,13,9,0,0,NA,NA,"","","","",0,0
"13258",1,"HBL","male","Germany","1971/72","10 (Staffel Nord)","0",1971-12-05,NA,"","","",1200,792,"TuS 05 Wellinghofen",7,"VfL Gummersbach","7","VfL Gummersbach",13,20,0,0,13,20,0,0,NA,NA,"","","","",0,0
"13259",1,"HBL","male","Germany","1971/72","11 (Staffel Nord)","0",1971-11-28,NA,"","","",5500,714,"SC Phönix Essen 1920",18,"THW Kiel","714","SC Phönix Essen 1920",14,9,0,0,14,9,0,0,NA,NA,"","","","",0,0
"13260",1,"HBL","male","Germany","1971/72","11 (Staffel Nord)","0",1971-11-28,NA,"","","",1400,822,"Hamburger SV",792,"TuS 05 Wellinghofen","822","Hamburger SV",12,8,0,0,12,8,0,0,NA,NA,"","","","",0,0
"13261",1,"HBL","male","Germany","1971/72","11 (Staffel Nord)","0",1971-11-28,NA,"","","",1300,810,"Flensburger Turnerbund",10,"TSV Grün-Weiß Dankersen","10","TSV Grün-Weiß Dankersen",13,21,0,0,13,21,0,0,NA,NA,"","","","",0,0
"13262",1,"HBL","male","Germany","1971/72","11 (Staffel Nord)","0",1971-11-27,NA,"","","",800,7,"VfL Gummersbach",66,"VfL Bad Schwartau","7","VfL Gummersbach",22,15,0,0,22,15,0,0,NA,NA,"","","","",0,0
"13263",1,"HBL","male","Germany","1971/72","12 (Staffel Nord)","0",1971-12-05,NA,"","","",1300,810,"Flensburger Turnerbund",714,"SC Phönix Essen 1920","714","SC Phönix Essen 1920",13,27,0,0,13,27,0,0,NA,NA,"","","","",0,0
"13264",1,"HBL","male","Germany","1971/72","12 (Staffel Nord)","0",1971-11-20,NA,"","","",600,792,"TuS 05 Wellinghofen",66,"VfL Bad Schwartau","792","TuS 05 Wellinghofen",32,18,0,0,32,18,0,0,NA,NA,"","","","",0,0
"13265",1,"HBL","male","Germany","1971/72","12 (Staffel Nord)","0",1971-12-04,NA,"","","",2500,10,"TSV Grün-Weiß Dankersen",822,"Hamburger SV","10","TSV Grün-Weiß Dankersen",13,12,0,0,13,12,0,0,NA,NA,"","","","",0,0
"13266",1,"HBL","male","Germany","1971/72","12 (Staffel Nord)","0",1971-11-20,NA,"","","",7500,18,"THW Kiel",7,"VfL Gummersbach","18","THW Kiel",13,8,0,0,13,8,0,0,NA,NA,"","","","",0,0
"13267",1,"HBL","male","Germany","1971/72","9 (Staffel Nord)","0",1971-11-06,NA,"","","",2000,66,"VfL Bad Schwartau",810,"Flensburger Turnerbund","66","VfL Bad Schwartau",22,14,0,0,22,14,0,0,NA,NA,"","","","",0,0
"13268",1,"HBL","male","Germany","1971/72","9 (Staffel Nord)","0",1971-11-07,NA,"","","",4000,714,"SC Phönix Essen 1920",792,"TuS 05 Wellinghofen","714","SC Phönix Essen 1920",14,12,0,0,14,12,0,0,NA,NA,"","","","",0,0
"13269",1,"HBL","male","Germany","1971/72","9 (Staffel Nord)","0",1971-11-06,NA,"","","",7200,18,"THW Kiel",10,"TSV Grün-Weiß Dankersen","10","TSV Grün-Weiß Dankersen",12,13,0,0,12,13,0,0,NA,NA,"","","","",0,0
"13270",1,"HBL","male","Germany","1971/72","9 (Staffel Nord)","0",1971-11-06,NA,"","","",800,7,"VfL Gummersbach",822,"Hamburger SV","7","VfL Gummersbach",18,14,0,0,18,14,0,0,NA,NA,"","","","",0,0
"13271",1,"HBL","male","Germany","1971/72","8 (Staffel Nord)","0",1971-10-30,NA,"","","",7200,18,"THW Kiel",792,"TuS 05 Wellinghofen","18","THW Kiel",16,5,0,0,16,5,0,0,NA,NA,"","","","",0,0
"13272",1,"HBL","male","Germany","1971/72","8 (Staffel Nord)","0",1971-10-31,NA,"","","",1900,822,"Hamburger SV",714,"SC Phönix Essen 1920","822","Hamburger SV",23,16,0,0,23,16,0,0,NA,NA,"","","","",0,0
"13273",1,"HBL","male","Germany","1971/72","8 (Staffel Nord)","0",1971-10-30,NA,"","","",2000,10,"TSV Grün-Weiß Dankersen",66,"VfL Bad Schwartau","10","TSV Grün-Weiß Dankersen",16,11,0,0,16,11,0,0,NA,NA,"","","","",0,0
"13274",1,"HBL","male","Germany","1971/72","8 (Staffel Nord)","0",1971-10-30,NA,"","","",1300,810,"Flensburger Turnerbund",7,"VfL Gummersbach","7","VfL Gummersbach",11,16,0,0,11,16,0,0,NA,NA,"","","","",0,0
"13275",1,"HBL","male","Germany","1971/72","7 (Staffel Nord)","0",1971-10-22,NA,"","","",7200,18,"THW Kiel",810,"Flensburger Turnerbund","18","THW Kiel",15,9,0,0,15,9,0,0,NA,NA,"","","","",0,0
"13276",1,"HBL","male","Germany","1971/72","7 (Staffel Nord)","0",1971-10-22,NA,"","","",1500,66,"VfL Bad Schwartau",822,"Hamburger SV","822","Hamburger SV",11,13,0,0,11,13,0,0,NA,NA,"","","","",0,0
"13277",1,"HBL","male","Germany","1971/72","7 (Staffel Nord)","0",1971-10-24,NA,"","","",1200,792,"TuS 05 Wellinghofen",10,"TSV Grün-Weiß Dankersen","792","TuS 05 Wellinghofen",17,13,0,0,17,13,0,0,NA,NA,"","","","",0,0
"13278",1,"HBL","male","Germany","1971/72","7 (Staffel Nord)","0",1971-10-23,NA,"","","",800,7,"VfL Gummersbach",714,"SC Phönix Essen 1920","7","VfL Gummersbach",18,10,0,0,18,10,0,0,NA,NA,"","","","",0,0
"13279",1,"HBL","male","Germany","1971/72","6 (Staffel Nord)","0",1971-10-17,NA,"","","",4700,714,"SC Phönix Essen 1920",66,"VfL Bad Schwartau","714","SC Phönix Essen 1920",25,23,0,0,25,23,0,0,NA,NA,"","","","",0,0
"13280",1,"HBL","male","Germany","1971/72","6 (Staffel Nord)","0",1971-10-16,NA,"","","",1300,810,"Flensburger Turnerbund",792,"TuS 05 Wellinghofen","792","TuS 05 Wellinghofen",11,16,0,0,11,16,0,0,NA,NA,"","","","",0,0
"13281",1,"HBL","male","Germany","1971/72","6 (Staffel Nord)","0",1971-10-16,NA,"","","",7200,18,"THW Kiel",822,"Hamburger SV","18","THW Kiel",11,9,0,0,11,9,0,0,NA,NA,"","","","",0,0
"13282",1,"HBL","male","Germany","1971/72","6 (Staffel Nord)","0",1971-10-16,NA,"","","",2500,10,"TSV Grün-Weiß Dankersen",7,"VfL Gummersbach","draw","draw",15,15,0,0,15,15,0,0,NA,NA,"","","","",0,0
"13283",1,"HBL","male","Germany","1971/72","5 (Staffel Nord)","0",1971-10-09,NA,"","","",5000,714,"SC Phönix Essen 1920",810,"Flensburger Turnerbund","714","SC Phönix Essen 1920",18,9,0,0,18,9,0,0,NA,NA,"","","","",0,0
"13284",1,"HBL","male","Germany","1971/72","5 (Staffel Nord)","0",1971-10-09,NA,"","","",1600,66,"VfL Bad Schwartau",792,"TuS 05 Wellinghofen","792","TuS 05 Wellinghofen",12,13,0,0,12,13,0,0,NA,NA,"","","","",0,0
"13285",1,"HBL","male","Germany","1971/72","5 (Staffel Nord)","0",1971-10-10,NA,"","","",3100,822,"Hamburger SV",10,"TSV Grün-Weiß Dankersen","822","Hamburger SV",15,10,0,0,15,10,0,0,NA,NA,"","","","",0,0
"13286",1,"HBL","male","Germany","1971/72","5 (Staffel Nord)","0",1971-10-09,NA,"","","",800,7,"VfL Gummersbach",18,"THW Kiel","7","VfL Gummersbach",17,13,0,0,17,13,0,0,NA,NA,"","","","",0,0
"13287",1,"HBL","male","Germany","1971/72","4 (Staffel Nord)","0",1971-11-17,NA,"","","",7200,18,"THW Kiel",714,"SC Phönix Essen 1920","18","THW Kiel",13,5,0,0,13,5,0,0,NA,NA,"","","","",0,0
"13288",1,"HBL","male","Germany","1971/72","4 (Staffel Nord)","0",1971-09-26,NA,"","","",1200,792,"TuS 05 Wellinghofen",822,"Hamburger SV","822","Hamburger SV",10,16,0,0,10,16,0,0,NA,NA,"","","","",0,0
"13289",1,"HBL","male","Germany","1971/72","4 (Staffel Nord)","0",1971-09-25,NA,"","","",2100,10,"TSV Grün-Weiß Dankersen",810,"Flensburger Turnerbund","10","TSV Grün-Weiß Dankersen",22,12,0,0,22,12,0,0,NA,NA,"","","","",0,0
"13290",1,"HBL","male","Germany","1971/72","4 (Staffel Nord)","0",1971-09-25,NA,"","","",1500,66,"VfL Bad Schwartau",7,"VfL Gummersbach","66","VfL Bad Schwartau",17,14,0,0,17,14,0,0,NA,NA,"","","","",0,0
"13291",1,"HBL","male","Germany","1971/72","3 (Staffel Nord)","0",1971-09-22,NA,"","","",2200,66,"VfL Bad Schwartau",18,"THW Kiel","18","THW Kiel",17,20,0,0,17,20,0,0,NA,NA,"","","","",0,0
"13292",1,"HBL","male","Germany","1971/72","3 (Staffel Nord)","0",1971-09-22,NA,"","","",1400,810,"Flensburger Turnerbund",822,"Hamburger SV","draw","draw",11,11,0,0,11,11,0,0,NA,NA,"","","","",0,0
"13293",1,"HBL","male","Germany","1971/72","3 (Staffel Nord)","0",1971-09-22,NA,"","","",6000,714,"SC Phönix Essen 1920",10,"TSV Grün-Weiß Dankersen","draw","draw",9,9,0,0,9,9,0,0,NA,NA,"","","","",0,0
"13294",1,"HBL","male","Germany","1971/72","3 (Staffel Nord)","0",1971-09-22,NA,"","","",800,7,"VfL Gummersbach",792,"TuS 05 Wellinghofen","7","VfL Gummersbach",20,13,0,0,20,13,0,0,NA,NA,"","","","",0,0
"13295",1,"HBL","male","Germany","1971/72","2 (Staffel Nord)","0",1971-09-18,NA,"","","",1300,810,"Flensburger Turnerbund",66,"VfL Bad Schwartau","810","Flensburger Turnerbund",16,12,0,0,16,12,0,0,NA,NA,"","","","",0,0
"13296",1,"HBL","male","Germany","1971/72","2 (Staffel Nord)","0",1971-09-19,NA,"","","",1200,792,"TuS 05 Wellinghofen",714,"SC Phönix Essen 1920","792","TuS 05 Wellinghofen",19,12,0,0,19,12,0,0,NA,NA,"","","","",0,0
"13297",1,"HBL","male","Germany","1971/72","2 (Staffel Nord)","0",1971-09-18,NA,"","","",2184,10,"TSV Grün-Weiß Dankersen",18,"THW Kiel","18","THW Kiel",9,11,0,0,9,11,0,0,NA,NA,"","","","",0,0
"13298",1,"HBL","male","Germany","1971/72","2 (Staffel Nord)","0",1971-09-19,NA,"","","",4000,822,"Hamburger SV",7,"VfL Gummersbach","draw","draw",11,11,0,0,11,11,0,0,NA,NA,"","","","",0,0
"13299",1,"HBL","male","Germany","1971/72","1 (Staffel Nord)","0",1971-09-12,NA,"","","",600,792,"TuS 05 Wellinghofen",18,"THW Kiel","18","THW Kiel",12,20,0,0,12,20,0,0,NA,NA,"","","","",0,0
"13300",1,"HBL","male","Germany","1971/72","1 (Staffel Nord)","0",1971-09-12,NA,"","","",4000,714,"SC Phönix Essen 1920",822,"Hamburger SV","714","SC Phönix Essen 1920",13,12,0,0,13,12,0,0,NA,NA,"","","","",0,0
"13301",1,"HBL","male","Germany","1971/72","1 (Staffel Nord)","0",1971-09-11,NA,"","","",1700,66,"VfL Bad Schwartau",10,"TSV Grün-Weiß Dankersen","10","TSV Grün-Weiß Dankersen",11,13,0,0,11,13,0,0,NA,NA,"","","","",0,0
"13302",1,"HBL","male","Germany","1971/72","1 (Staffel Nord)","0",1971-09-11,NA,"","","",600,7,"VfL Gummersbach",810,"Flensburger Turnerbund","7","VfL Gummersbach",22,12,0,0,22,12,0,0,NA,NA,"","","","",0,0
"13303",1,"HBL","male","Germany","1970/71","14 (Staffel Süd)","0",1971-01-24,NA,"","","",2700,747,"TSV Milbertshofen",11,"Frisch Auf Göppingen","747","TSV Milbertshofen",18,14,0,0,18,14,0,0,NA,NA,"","","","",0,0
"13304",1,"HBL","male","Germany","1970/71","14 (Staffel Süd)","0",1971-01-23,NA,"","","",1340,750,"SpVgg 1887 Möhringen",2,"Reinickendorfer Füchse","750","SpVgg 1887 Möhringen",14,10,0,0,14,10,0,0,NA,NA,"","","","",0,0
"13305",1,"HBL","male","Germany","1970/71","14 (Staffel Süd)","0",1971-01-23,NA,"","","",1000,774,"TSV Rintheim 1896",19,"TV Großwallstadt","19","TV Großwallstadt",18,20,0,0,18,20,0,0,NA,NA,"","","","",0,0
"13306",1,"HBL","male","Germany","1970/71","14 (Staffel Süd)","0",1971-01-23,NA,"","","",1200,65,"SG Leutershausen",69,"TV Hochdorf","65","SG Leutershausen",16,13,0,0,16,13,0,0,NA,NA,"","","","",0,0
"13307",1,"HBL","male","Germany","1970/71","13 (Staffel Süd)","0",1971-01-16,NA,"","","",3000,11,"Frisch Auf Göppingen",774,"TSV Rintheim 1896","11","Frisch Auf Göppingen",18,17,0,0,18,17,0,0,NA,NA,"","","","",0,0
"13308",1,"HBL","male","Germany","1970/71","13 (Staffel Süd)","0",1971-01-16,NA,"","","",1100,750,"SpVgg 1887 Möhringen",747,"TSV Milbertshofen","750","SpVgg 1887 Möhringen",16,13,0,0,16,13,0,0,NA,NA,"","","","",0,0
"13309",1,"HBL","male","Germany","1970/71","13 (Staffel Süd)","0",1971-01-16,NA,"","","",1200,19,"TV Großwallstadt",65,"SG Leutershausen","19","TV Großwallstadt",17,14,0,0,17,14,0,0,NA,NA,"","","","",0,0
"13310",1,"HBL","male","Germany","1970/71","13 (Staffel Süd)","0",1971-01-16,NA,"","","",2500,69,"TV Hochdorf",2,"Reinickendorfer Füchse","69","TV Hochdorf",16,11,0,0,16,11,0,0,NA,NA,"","","","",0,0
"13311",1,"HBL","male","Germany","1970/71","12 (Staffel Süd)","0",1971-01-09,NA,"","","",3200,11,"Frisch Auf Göppingen",750,"SpVgg 1887 Möhringen","11","Frisch Auf Göppingen",13,11,0,0,13,11,0,0,NA,NA,"","","","",0,0
"13312",1,"HBL","male","Germany","1970/71","12 (Staffel Süd)","0",1971-01-09,NA,"","","",1000,2,"Reinickendorfer Füchse",19,"TV Großwallstadt","19","TV Großwallstadt",9,15,0,0,9,15,0,0,NA,NA,"","","","",0,0
"13313",1,"HBL","male","Germany","1970/71","12 (Staffel Süd)","0",1971-01-09,NA,"","","",1600,774,"TSV Rintheim 1896",65,"SG Leutershausen","draw","draw",16,16,0,0,16,16,0,0,NA,NA,"","","","",0,0
"13314",1,"HBL","male","Germany","1970/71","12 (Staffel Süd)","0",1971-01-09,NA,"","","",420,747,"TSV Milbertshofen",69,"TV Hochdorf","69","TV Hochdorf",13,20,0,0,13,20,0,0,NA,NA,"","","","",0,0
"13315",1,"HBL","male","Germany","1970/71","11 (Staffel Süd)","0",1971-01-02,NA,"","","",770,750,"SpVgg 1887 Möhringen",774,"TSV Rintheim 1896","774","TSV Rintheim 1896",13,14,0,0,13,14,0,0,NA,NA,"","","","",0,0
"13316",1,"HBL","male","Germany","1970/71","11 (Staffel Süd)","0",1971-01-02,NA,"","","",1200,19,"TV Großwallstadt",747,"TSV Milbertshofen","19","TV Großwallstadt",25,11,0,0,25,11,0,0,NA,NA,"","","","",0,0
"13317",1,"HBL","male","Germany","1970/71","11 (Staffel Süd)","0",1971-01-03,NA,"","","",1000,65,"SG Leutershausen",2,"Reinickendorfer Füchse","65","SG Leutershausen",22,16,0,0,22,16,0,0,NA,NA,"","","","",0,0
"13318",1,"HBL","male","Germany","1970/71","11 (Staffel Süd)","0",1971-01-02,NA,"","","",3000,69,"TV Hochdorf",11,"Frisch Auf Göppingen","69","TV Hochdorf",25,15,0,0,25,15,0,0,NA,NA,"","","","",0,0
"13319",1,"HBL","male","Germany","1970/71","2 (Staffel Süd)","0",1970-10-18,NA,"","","",1500,747,"TSV Milbertshofen",2,"Reinickendorfer Füchse","747","TSV Milbertshofen",15,9,0,0,15,9,0,0,NA,NA,"","","","",0,0
"13320",1,"HBL","male","Germany","1970/71","2 (Staffel Süd)","0",1970-10-17,NA,"","","",604,750,"SpVgg 1887 Möhringen",19,"TV Großwallstadt","draw","draw",20,20,0,0,20,20,0,0,NA,NA,"","","","",0,0
"13321",1,"HBL","male","Germany","1970/71","2 (Staffel Süd)","0",1970-10-16,NA,"","","",3600,11,"Frisch Auf Göppingen",65,"SG Leutershausen","11","Frisch Auf Göppingen",13,11,0,0,13,11,0,0,NA,NA,"","","","",0,0
"13322",1,"HBL","male","Germany","1970/71","2 (Staffel Süd)","0",1970-12-26,NA,"","","",2300,774,"TSV Rintheim 1896",69,"TV Hochdorf","774","TSV Rintheim 1896",12,9,0,0,12,9,0,0,NA,NA,"","","","",0,0
"13323",1,"HBL","male","Germany","1970/71","10 (Staffel Süd)","0",1970-12-19,NA,"","","",1800,774,"TSV Rintheim 1896",2,"Reinickendorfer Füchse","774","TSV Rintheim 1896",16,8,0,0,16,8,0,0,NA,NA,"","","","",0,0
"13324",1,"HBL","male","Germany","1970/71","10 (Staffel Süd)","0",1970-12-19,NA,"","","",3500,11,"Frisch Auf Göppingen",19,"TV Großwallstadt","11","Frisch Auf Göppingen",25,15,0,0,25,15,0,0,NA,NA,"","","","",0,0
"13325",1,"HBL","male","Germany","1970/71","10 (Staffel Süd)","0",1970-12-20,NA,"","","",2500,747,"TSV Milbertshofen",65,"SG Leutershausen","65","SG Leutershausen",18,19,0,0,18,19,0,0,NA,NA,"","","","",0,0
"13326",1,"HBL","male","Germany","1970/71","10 (Staffel Süd)","0",1970-12-20,NA,"","","",772,750,"SpVgg 1887 Möhringen",69,"TV Hochdorf","750","SpVgg 1887 Möhringen",26,18,0,0,26,18,0,0,NA,NA,"","","","",0,0
"13327",1,"HBL","male","Germany","1970/71","9 (Staffel Süd)","0",1970-12-06,NA,"","","",1300,2,"Reinickendorfer Füchse",747,"TSV Milbertshofen","747","TSV Milbertshofen",14,21,0,0,14,21,0,0,NA,NA,"","","","",0,0
"13328",1,"HBL","male","Germany","1970/71","9 (Staffel Süd)","0",1970-12-12,NA,"","","",1100,19,"TV Großwallstadt",750,"SpVgg 1887 Möhringen","19","TV Großwallstadt",17,15,0,0,17,15,0,0,NA,NA,"","","","",0,0
"13329",1,"HBL","male","Germany","1970/71","9 (Staffel Süd)","0",1970-12-05,NA,"","","",1200,65,"SG Leutershausen",11,"Frisch Auf Göppingen","11","Frisch Auf Göppingen",16,17,0,0,16,17,0,0,NA,NA,"","","","",0,0
"13330",1,"HBL","male","Germany","1970/71","9 (Staffel Süd)","0",1970-12-05,NA,"","","",900,69,"TV Hochdorf",774,"TSV Rintheim 1896","69","TV Hochdorf",18,17,0,0,18,17,0,0,NA,NA,"","","","",0,0
"13331",1,"HBL","male","Germany","1970/71","8 (Staffel Süd)","0",1970-11-21,NA,"","","",2400,774,"TSV Rintheim 1896",747,"TSV Milbertshofen","747","TSV Milbertshofen",12,15,0,0,12,15,0,0,NA,NA,"","","","",0,0
"13332",1,"HBL","male","Germany","1970/71","8 (Staffel Süd)","0",1970-11-21,NA,"","","",3500,11,"Frisch Auf Göppingen",2,"Reinickendorfer Füchse","11","Frisch Auf Göppingen",21,16,0,0,21,16,0,0,NA,NA,"","","","",0,0
"13333",1,"HBL","male","Germany","1970/71","8 (Staffel Süd)","0",1970-11-28,NA,"","","",800,750,"SpVgg 1887 Möhringen",65,"SG Leutershausen","draw","draw",12,12,0,0,12,12,0,0,NA,NA,"","","","",0,0
"13334",1,"HBL","male","Germany","1970/71","8 (Staffel Süd)","0",1970-11-21,NA,"","","",1050,19,"TV Großwallstadt",69,"TV Hochdorf","19","TV Großwallstadt",20,10,0,0,20,10,0,0,NA,NA,"","","","",0,0
"13335",1,"HBL","male","Germany","1970/71","7 (Staffel Süd)","0",1970-11-17,NA,"","","",4100,11,"Frisch Auf Göppingen",747,"TSV Milbertshofen","11","Frisch Auf Göppingen",19,15,0,0,19,15,0,0,NA,NA,"","","","",0,0
"13336",1,"HBL","male","Germany","1970/71","7 (Staffel Süd)","0",1970-11-18,NA,"","","",1950,2,"Reinickendorfer Füchse",750,"SpVgg 1887 Möhringen","750","SpVgg 1887 Möhringen",12,15,0,0,12,15,0,0,NA,NA,"","","","",0,0
"13337",1,"HBL","male","Germany","1970/71","7 (Staffel Süd)","0",1970-11-28,NA,"","","",1000,19,"TV Großwallstadt",774,"TSV Rintheim 1896","19","TV Großwallstadt",22,20,0,0,22,20,0,0,NA,NA,"","","","",0,0
"13338",1,"HBL","male","Germany","1970/71","7 (Staffel Süd)","0",1970-11-17,NA,"","","",3000,69,"TV Hochdorf",65,"SG Leutershausen","69","TV Hochdorf",16,10,0,0,16,10,0,0,NA,NA,"","","","",0,0
"13339",1,"HBL","male","Germany","1970/71","6 (Staffel Süd)","0",1970-11-14,NA,"","","",3500,774,"TSV Rintheim 1896",11,"Frisch Auf Göppingen","11","Frisch Auf Göppingen",16,18,0,0,16,18,0,0,NA,NA,"","","","",0,0
"13340",1,"HBL","male","Germany","1970/71","6 (Staffel Süd)","0",1970-11-15,NA,"","","",610,747,"TSV Milbertshofen",750,"SpVgg 1887 Möhringen","747","TSV Milbertshofen",20,15,0,0,20,15,0,0,NA,NA,"","","","",0,0
"13341",1,"HBL","male","Germany","1970/71","6 (Staffel Süd)","0",1970-11-14,NA,"","","",1200,65,"SG Leutershausen",19,"TV Großwallstadt","65","SG Leutershausen",22,15,0,0,22,15,0,0,NA,NA,"","","","",0,0
"13342",1,"HBL","male","Germany","1970/71","6 (Staffel Süd)","0",1970-11-14,NA,"","","",1300,2,"Reinickendorfer Füchse",69,"TV Hochdorf","2","Reinickendorfer Füchse",21,13,0,0,21,13,0,0,NA,NA,"","","","",0,0
"13343",1,"HBL","male","Germany","1970/71","5 (Staffel Süd)","0",1970-11-07,NA,"","","",2300,750,"SpVgg 1887 Möhringen",11,"Frisch Auf Göppingen","11","Frisch Auf Göppingen",11,19,0,0,11,19,0,0,NA,NA,"","","","",0,0
"13344",1,"HBL","male","Germany","1970/71","5 (Staffel Süd)","0",1970-11-07,NA,"","","",1100,19,"TV Großwallstadt",2,"Reinickendorfer Füchse","19","TV Großwallstadt",15,9,0,0,15,9,0,0,NA,NA,"","","","",0,0
"13345",1,"HBL","male","Germany","1970/71","5 (Staffel Süd)","0",1970-11-07,NA,"","","",760,65,"SG Leutershausen",774,"TSV Rintheim 1896","65","SG Leutershausen",22,16,0,0,22,16,0,0,NA,NA,"","","","",0,0
"13346",1,"HBL","male","Germany","1970/71","5 (Staffel Süd)","0",1970-11-07,NA,"","","",1200,69,"TV Hochdorf",747,"TSV Milbertshofen","69","TV Hochdorf",18,16,0,0,18,16,0,0,NA,NA,"","","","",0,0
"13347",1,"HBL","male","Germany","1970/71","4 (Staffel Süd)","0",1970-10-30,NA,"","","",2200,774,"TSV Rintheim 1896",750,"SpVgg 1887 Möhringen","774","TSV Rintheim 1896",16,12,0,0,16,12,0,0,NA,NA,"","","","",0,0
"13348",1,"HBL","male","Germany","1970/71","4 (Staffel Süd)","0",1970-10-31,NA,"","","",620,747,"TSV Milbertshofen",19,"TV Großwallstadt","draw","draw",19,19,0,0,19,19,0,0,NA,NA,"","","","",0,0
"13349",1,"HBL","male","Germany","1970/71","4 (Staffel Süd)","0",1970-10-31,NA,"","","",1900,2,"Reinickendorfer Füchse",65,"SG Leutershausen","2","Reinickendorfer Füchse",22,13,0,0,22,13,0,0,NA,NA,"","","","",0,0
"13350",1,"HBL","male","Germany","1970/71","4 (Staffel Süd)","0",1970-10-31,NA,"","","",2700,11,"Frisch Auf Göppingen",69,"TV Hochdorf","11","Frisch Auf Göppingen",18,17,0,0,18,17,0,0,NA,NA,"","","","",0,0
"13351",1,"HBL","male","Germany","1970/71","3 (Staffel Süd)","0",1970-10-24,NA,"","","",1000,2,"Reinickendorfer Füchse",774,"TSV Rintheim 1896","2","Reinickendorfer Füchse",14,12,0,0,14,12,0,0,NA,NA,"","","","",0,0
"13352",1,"HBL","male","Germany","1970/71","3 (Staffel Süd)","0",1970-10-24,NA,"","","",1050,19,"TV Großwallstadt",11,"Frisch Auf Göppingen","19","TV Großwallstadt",19,12,0,0,19,12,0,0,NA,NA,"","","","",0,0
